etf,date,code,name,shares,weight
00981A,2026-05-20,2330,台積電,11657000.0,10.28
00981A,2026-05-20,2383,台光電,4723000.0,8.38
00981A,2026-05-20,2345,智邦,6231000.0,5.92
00981A,2026-05-20,2454,聯發科,4263000.0,5.56
00981A,2026-05-20,2308,台達電,6572000.0,5.08
00981A,2026-05-20,6223,旺矽,2169000.0,4.97
00981A,2026-05-20,3017,奇鋐,4925000.0,4.65
00981A,2026-05-20,6669,緯穎,2294000.0,4.55
00981A,2026-05-20,8046,南電,12658000.0,4.23
00981A,2026-05-20,2327,國巨*,18313000.0,3.84
00981A,2026-05-20,3665,貿聯-KY,4703848.0,3.73
00981A,2026-05-20,3037,欣興,10822000.0,3.59
00981A,2026-05-20,2368,金像電,7018000.0,3.5
00981A,2026-05-20,2303,聯電,66190000.0,2.89
00981A,2026-05-20,3711,日月光投控,14998000.0,2.88
00981A,2026-05-20,3653,健策,2267000.0,2.77
00981A,2026-05-20,5274,信驊,422000.0,2.65
00981A,2026-05-20,6274,台燿,4151000.0,2.02
00981A,2026-05-20,6515,穎崴,442000.0,1.62
00981A,2026-05-20,2449,京元電子,12919000.0,1.45
00981A,2026-05-20,6510,精測,930000.0,1.27
00981A,2026-05-20,6805,富世達,1761000.0,1.22
00981A,2026-05-20,8210,勤誠,1967000.0,1.02
00981A,2026-05-20,3533,嘉澤,624000.0,0.59
00981A,2026-05-20,2404,漢唐,1394000.0,0.58
00981A,2026-05-20,6187,萬潤,1224000.0,0.54
00981A,2026-05-20,3264,欣銓,6217000.0,0.52
00981A,2026-05-20,5439,高技,3528000.0,0.52
00981A,2026-05-20,2357,華碩,1622000.0,0.42
00981A,2026-05-20,3008,大立光,329000.0,0.42
00981A,2026-05-20,2313,華通,4124000.0,0.42
00981A,2026-05-20,8996,高力,1034000.0,0.41
00981A,2026-05-20,8358,金居,1980000.0,0.37
00981A,2026-05-20,8150,南茂,11334000.0,0.34
00981A,2026-05-20,4966,譜瑞-KY,1036000.0,0.32
00981A,2026-05-20,6278,台表科,3734000.0,0.31
00981A,2026-05-20,1590,亞德客-KY,530000.0,0.3
00981A,2026-05-20,6147,頎邦,3201000.0,0.28
00981A,2026-05-20,6415,矽力*-KY,1038000.0,0.21
00981A,2026-05-20,3443,創意,96000.0,0.18
00981A,2026-05-20,6191,精成科,3988000.0,0.15
00981A,2026-05-20,3036,文曄,1200000.0,0.14
00981A,2026-05-20,3376,新日興,1741000.0,0.14
00981A,2026-05-20,2481,強茂,2056000.0,0.11
00981A,2026-05-20,3217,優群,874000.0,0.07
00981A,2026-05-20,2002,中鋼,5163000.0,0.04
00981A,2026-05-20,1319,東陽,511000.0,0.02
00981A,2026-05-20,3661,世芯-KY,1000.0,0.0
00981A,2026-05-20,1815,富喬,107000.0,0.0
00981A,2026-05-20,2439,美律,18000.0,0.0
00981A,2026-05-20,2317,鴻海,1000.0,0.0
00981A,2026-05-20,5347,世界,1000.0,0.0
00981A,2026-05-21,2330,台積電,11657000.0,9.93
00981A,2026-05-21,2383,台光電,4723000.0,8.46
00981A,2026-05-21,2345,智邦,6231000.0,5.9
00981A,2026-05-21,2454,聯發科,4263000.0,5.78
00981A,2026-05-21,2308,台達電,6572000.0,5.09
00981A,2026-05-21,6669,緯穎,2344000.0,4.78
00981A,2026-05-21,3017,奇鋐,4925000.0,4.69
00981A,2026-05-21,6223,旺矽,2169000.0,4.68
00981A,2026-05-21,8046,南電,12658000.0,4.21
00981A,2026-05-21,2327,國巨*,18313000.0,4.0
00981A,2026-05-21,3665,貿聯-KY,4703848.0,3.87
00981A,2026-05-21,3037,欣興,10822000.0,3.74
00981A,2026-05-21,2368,金像電,7018000.0,3.44
00981A,2026-05-21,2303,聯電,66190000.0,2.93
00981A,2026-05-21,3711,日月光投控,14998000.0,2.92
00981A,2026-05-21,3653,健策,2267000.0,2.88
00981A,2026-05-21,5274,信驊,422000.0,2.65
00981A,2026-05-21,6274,台燿,4151000.0,2.1
00981A,2026-05-21,6515,穎崴,442000.0,1.6
00981A,2026-05-21,2449,京元電子,12919000.0,1.41
00981A,2026-05-21,6805,富世達,1761000.0,1.22
00981A,2026-05-21,6510,精測,930000.0,1.19
00981A,2026-05-21,8210,勤誠,1967000.0,1.0
00981A,2026-05-21,3533,嘉澤,772000.0,0.74
00981A,2026-05-21,2404,漢唐,1394000.0,0.59
00981A,2026-05-21,3264,欣銓,6217000.0,0.52
00981A,2026-05-21,6187,萬潤,1224000.0,0.51
00981A,2026-05-21,5439,高技,3528000.0,0.51
00981A,2026-05-21,3008,大立光,329000.0,0.43
00981A,2026-05-21,8996,高力,1034000.0,0.42
00981A,2026-05-21,2313,華通,4124000.0,0.41
00981A,2026-05-21,8358,金居,1980000.0,0.38
00981A,2026-05-21,8150,南茂,11334000.0,0.33
00981A,2026-05-21,6278,台表科,3734000.0,0.32
00981A,2026-05-21,4966,譜瑞-KY,1036000.0,0.31
00981A,2026-05-21,1590,亞德客-KY,530000.0,0.29
00981A,2026-05-21,6147,頎邦,3201000.0,0.27
00981A,2026-05-21,6415,矽力*-KY,1038000.0,0.22
00981A,2026-05-21,3443,創意,96000.0,0.19
00981A,2026-05-21,6191,精成科,3988000.0,0.15
00981A,2026-05-21,3376,新日興,1741000.0,0.14
00981A,2026-05-21,3036,文曄,1200000.0,0.13
00981A,2026-05-21,2481,強茂,2056000.0,0.1
00981A,2026-05-21,2357,華碩,273000.0,0.07
00981A,2026-05-21,3217,優群,874000.0,0.07
00981A,2026-05-21,6271,同欣電,686000.0,0.05
00981A,2026-05-21,2002,中鋼,5163000.0,0.04
00981A,2026-05-21,1319,東陽,511000.0,0.02
00981A,2026-05-21,3661,世芯-KY,1000.0,0.0
00981A,2026-05-21,1815,富喬,107000.0,0.0
00981A,2026-05-21,2439,美律,18000.0,0.0
00981A,2026-05-21,2317,鴻海,1000.0,0.0
00981A,2026-05-21,5347,世界,1000.0,0.0
00981A,2026-05-22,2330,台積電,11657000.0,9.66
00981A,2026-05-22,2383,台光電,4723000.0,8.69
00981A,2026-05-22,2454,聯發科,4263000.0,6.05
00981A,2026-05-22,2345,智邦,6231000.0,5.66
00981A,2026-05-22,2308,台達電,6572000.0,5.06
00981A,2026-05-22,6223,旺矽,2169000.0,4.81
00981A,2026-05-22,6669,緯穎,2344000.0,4.76
00981A,2026-05-22,3017,奇鋐,4925000.0,4.61
00981A,2026-05-22,8046,南電,12658000.0,4.35
00981A,2026-05-22,2327,國巨*,18313000.0,4.23
00981A,2026-05-22,3037,欣興,10822000.0,3.86
00981A,2026-05-22,3665,貿聯-KY,4703848.0,3.85
00981A,2026-05-22,2368,金像電,7018000.0,3.43
00981A,2026-05-22,3711,日月光投控,14998000.0,3.09
00981A,2026-05-22,3653,健策,2267000.0,3.05
00981A,2026-05-22,2303,聯電,66190000.0,2.77
00981A,2026-05-22,5274,信驊,422000.0,2.76
00981A,2026-05-22,6274,台燿,4151000.0,2.22
00981A,2026-05-22,6515,穎崴,442000.0,1.41
00981A,2026-05-22,2449,京元電子,12919000.0,1.41
00981A,2026-05-22,6805,富世達,1761000.0,1.16
00981A,2026-05-22,6510,精測,930000.0,1.16
00981A,2026-05-22,8210,勤誠,1967000.0,0.97
00981A,2026-05-22,3533,嘉澤,772000.0,0.73
00981A,2026-05-22,2404,漢唐,1394000.0,0.59
00981A,2026-05-22,3264,欣銓,6217000.0,0.51
00981A,2026-05-22,6187,萬潤,1224000.0,0.51
00981A,2026-05-22,5439,高技,3528000.0,0.5
00981A,2026-05-22,8996,高力,1034000.0,0.44
00981A,2026-05-22,3008,大立光,329000.0,0.43
00981A,2026-05-22,2313,華通,4124000.0,0.42
00981A,2026-05-22,8358,金居,1980000.0,0.38
00981A,2026-05-22,6278,台表科,3734000.0,0.34
00981A,2026-05-22,8150,南茂,11334000.0,0.33
00981A,2026-05-22,4966,譜瑞-KY,1036000.0,0.3
00981A,2026-05-22,1590,亞德客-KY,530000.0,0.27
00981A,2026-05-22,6147,頎邦,3201000.0,0.25
00981A,2026-05-22,6415,矽力*-KY,1038000.0,0.21
00981A,2026-05-22,3443,創意,96000.0,0.18
00981A,2026-05-22,6191,精成科,3988000.0,0.14
00981A,2026-05-22,3036,文曄,1200000.0,0.13
00981A,2026-05-22,3376,新日興,1741000.0,0.13
00981A,2026-05-22,2481,強茂,2056000.0,0.1
00981A,2026-05-22,2357,華碩,273000.0,0.07
00981A,2026-05-22,3217,優群,874000.0,0.07
00981A,2026-05-22,6271,同欣電,686000.0,0.06
00981A,2026-05-22,2002,中鋼,5163000.0,0.03
00981A,2026-05-22,1319,東陽,511000.0,0.02
00981A,2026-05-22,3661,世芯-KY,1000.0,0.0
00981A,2026-05-22,1815,富喬,107000.0,0.0
00981A,2026-05-22,2439,美律,18000.0,0.0
00981A,2026-05-22,2317,鴻海,1000.0,0.0
00981A,2026-05-22,5347,世界,1000.0,0.0
00981A,2026-05-25,2330,台積電,11657000.0,9.44
00981A,2026-05-25,2383,台光電,4723000.0,9.12
00981A,2026-05-25,2454,聯發科,4263000.0,6.35
00981A,2026-05-25,2345,智邦,6231000.0,5.55
00981A,2026-05-25,2308,台達電,6572000.0,5.28
00981A,2026-05-25,6223,旺矽,2169000.0,4.72
00981A,2026-05-25,6669,緯穎,2344000.0,4.61
00981A,2026-05-25,3017,奇鋐,5041000.0,4.55
00981A,2026-05-25,2327,國巨*,18313000.0,4.44
00981A,2026-05-25,3665,貿聯-KY,4703848.0,3.93
00981A,2026-05-25,2368,金像電,7669000.0,3.83
00981A,2026-05-25,3037,欣興,10822000.0,3.76
00981A,2026-05-25,8046,南電,11398000.0,3.53
00981A,2026-05-25,3711,日月光投控,14998000.0,3.25
00981A,2026-05-25,3653,健策,2267000.0,3.0
00981A,2026-05-25,2303,聯電,66190000.0,2.9
00981A,2026-05-25,5274,信驊,422000.0,2.62
00981A,2026-05-25,6274,台燿,4151000.0,2.33
00981A,2026-05-25,2449,京元電子,12919000.0,1.44
00981A,2026-05-25,6515,穎崴,442000.0,1.37
00981A,2026-05-25,6510,精測,930000.0,1.13
00981A,2026-05-25,6805,富世達,1761000.0,1.08
00981A,2026-05-25,8210,勤誠,1967000.0,0.99
00981A,2026-05-25,2404,漢唐,1715000.0,0.75
00981A,2026-05-25,3533,嘉澤,772000.0,0.7
00981A,2026-05-25,6187,萬潤,1224000.0,0.52
00981A,2026-05-25,3264,欣銓,6217000.0,0.49
00981A,2026-05-25,5439,高技,3528000.0,0.48
00981A,2026-05-25,3008,大立光,329000.0,0.44
00981A,2026-05-25,2313,華通,4124000.0,0.43
00981A,2026-05-25,8996,高力,1034000.0,0.41
00981A,2026-05-25,8358,金居,1980000.0,0.38
00981A,2026-05-25,8150,南茂,11334000.0,0.35
00981A,2026-05-25,6278,台表科,3734000.0,0.31
00981A,2026-05-25,4966,譜瑞-KY,1036000.0,0.3
00981A,2026-05-25,1590,亞德客-KY,530000.0,0.27
00981A,2026-05-25,6147,頎邦,3201000.0,0.27
00981A,2026-05-25,6415,矽力*-KY,1038000.0,0.23
00981A,2026-05-25,3443,創意,96000.0,0.18
00981A,2026-05-25,6191,精成科,3988000.0,0.14
00981A,2026-05-25,3376,新日興,1741000.0,0.13
00981A,2026-05-25,2481,強茂,2056000.0,0.1
00981A,2026-05-25,2357,華碩,273000.0,0.07
00981A,2026-05-25,6271,同欣電,686000.0,0.06
00981A,2026-05-25,2002,中鋼,5163000.0,0.04
00981A,2026-05-25,3217,優群,382000.0,0.03
00981A,2026-05-25,1319,東陽,511000.0,0.01
00981A,2026-05-25,3661,世芯-KY,1000.0,0.0
00981A,2026-05-25,1815,富喬,107000.0,0.0
00981A,2026-05-25,2439,美律,18000.0,0.0
00981A,2026-05-25,2317,鴻海,1000.0,0.0
00981A,2026-05-25,5347,世界,1000.0,0.0
00981A,2026-05-27,2330,台積電,11657000.0,9.23
00981A,2026-05-27,2383,台光電,4723000.0,8.63
00981A,2026-05-27,2454,聯發科,4263000.0,6.81
00981A,2026-05-27,2308,台達電,6572000.0,5.7
00981A,2026-05-27,2345,智邦,6231000.0,5.62
00981A,2026-05-27,3017,奇鋐,5141000.0,4.78
00981A,2026-05-27,6223,旺矽,2169000.0,4.77
00981A,2026-05-27,3037,欣興,12466000.0,4.64
00981A,2026-05-27,2327,國巨*,18313000.0,4.42
00981A,2026-05-27,6669,緯穎,2344000.0,4.1
00981A,2026-05-27,2368,金像電,7769000.0,3.68
00981A,2026-05-27,3711,日月光投控,16640000.0,3.68
00981A,2026-05-27,8046,南電,11398000.0,3.55
00981A,2026-05-27,2303,聯電,71190000.0,3.52
00981A,2026-05-27,3665,貿聯-KY,4703848.0,3.43
00981A,2026-05-27,3653,健策,2267000.0,2.86
00981A,2026-05-27,5274,信驊,422000.0,2.65
00981A,2026-05-27,6274,台燿,4151000.0,2.33
00981A,2026-05-27,6515,穎崴,442000.0,1.49
00981A,2026-05-27,6805,富世達,1761000.0,1.05
00981A,2026-05-27,8210,勤誠,2167000.0,1.04
00981A,2026-05-27,6510,精測,930000.0,1.02
00981A,2026-05-27,2449,京元電子,8268000.0,0.9
00981A,2026-05-27,3533,嘉澤,852000.0,0.77
00981A,2026-05-27,2404,漢唐,1715000.0,0.73
00981A,2026-05-27,6187,萬潤,1334000.0,0.52
00981A,2026-05-27,3264,欣銓,6217000.0,0.49
00981A,2026-05-27,5439,高技,3528000.0,0.47
00981A,2026-05-27,8996,高力,1034000.0,0.43
00981A,2026-05-27,3008,大立光,329000.0,0.4
00981A,2026-05-27,8358,金居,1980000.0,0.38
00981A,2026-05-27,8150,南茂,11635000.0,0.38
00981A,2026-05-27,4966,譜瑞-KY,1036000.0,0.31
00981A,2026-05-27,6278,台表科,3734000.0,0.3
00981A,2026-05-27,6147,頎邦,3201000.0,0.29
00981A,2026-05-27,1590,亞德客-KY,530000.0,0.26
00981A,2026-05-27,6415,矽力*-KY,1038000.0,0.24
00981A,2026-05-27,3443,創意,96000.0,0.17
00981A,2026-05-27,6191,精成科,3988000.0,0.13
00981A,2026-05-27,3376,新日興,1741000.0,0.13
00981A,2026-05-27,6271,同欣電,686000.0,0.06
00981A,2026-05-27,2002,中鋼,5163000.0,0.03
00981A,2026-05-27,2313,華通,329000.0,0.03
00981A,2026-05-27,1319,東陽,511000.0,0.01
00981A,2026-05-27,2357,華碩,1000.0,0.0
00981A,2026-05-27,3661,世芯-KY,1000.0,0.0
00981A,2026-05-27,1815,富喬,107000.0,0.0
00981A,2026-05-27,2439,美律,18000.0,0.0
00981A,2026-05-27,2317,鴻海,1000.0,0.0
00981A,2026-05-27,5347,世界,1000.0,0.0
00981A,2026-05-27,2481,強茂,5000.0,0.0
00981A,2026-05-28,2330,台積電,11960000.0,9.75
00981A,2026-05-28,2383,台光電,4723000.0,8.48
00981A,2026-05-28,2454,聯發科,4263000.0,6.68
00981A,2026-05-28,2308,台達電,6572000.0,5.58
00981A,2026-05-28,2345,智邦,6231000.0,5.39
00981A,2026-05-28,2327,國巨*,18313000.0,4.83
00981A,2026-05-28,3017,奇鋐,5141000.0,4.71
00981A,2026-05-28,6223,旺矽,2169000.0,4.56
00981A,2026-05-28,3037,欣興,12466000.0,4.54
00981A,2026-05-28,6669,緯穎,2344000.0,4.12
00981A,2026-05-28,3711,日月光投控,17948000.0,4.0
00981A,2026-05-28,2368,金像電,7769000.0,3.6
00981A,2026-05-28,2303,聯電,71190000.0,3.59
00981A,2026-05-28,3665,貿聯-KY,4703848.0,3.53
00981A,2026-05-28,8046,南電,11398000.0,3.44
00981A,2026-05-28,3653,健策,2267000.0,2.82
00981A,2026-05-28,5274,信驊,422000.0,2.67
00981A,2026-05-28,6274,台燿,4151000.0,2.27
00981A,2026-05-28,6515,穎崴,442000.0,1.43
00981A,2026-05-28,6805,富世達,1761000.0,1.1
00981A,2026-05-28,6510,精測,930000.0,1.08
00981A,2026-05-28,8210,勤誠,2167000.0,1.02
00981A,2026-05-28,2449,京元電子,8268000.0,0.94
00981A,2026-05-28,3533,嘉澤,852000.0,0.75
00981A,2026-05-28,2404,漢唐,1715000.0,0.71
00981A,2026-05-28,6187,萬潤,1334000.0,0.59
00981A,2026-05-28,3264,欣銓,6217000.0,0.52
00981A,2026-05-28,5439,高技,3528000.0,0.46
00981A,2026-05-28,6147,頎邦,4631000.0,0.46
00981A,2026-05-28,8150,南茂,11635000.0,0.43
00981A,2026-05-28,8996,高力,1034000.0,0.4
00981A,2026-05-28,3008,大立光,329000.0,0.4
00981A,2026-05-28,8358,金居,1980000.0,0.39
00981A,2026-05-28,4966,譜瑞-KY,1036000.0,0.31
00981A,2026-05-28,6278,台表科,3734000.0,0.3
00981A,2026-05-28,1590,亞德客-KY,530000.0,0.26
00981A,2026-05-28,3443,創意,96000.0,0.16
00981A,2026-05-28,6191,精成科,3988000.0,0.14
00981A,2026-05-28,3376,新日興,1741000.0,0.13
00981A,2026-05-28,6271,同欣電,686000.0,0.06
00981A,2026-05-28,2002,中鋼,5163000.0,0.03
00981A,2026-05-28,2313,華通,329000.0,0.03
00981A,2026-05-28,1319,東陽,511000.0,0.02
00981A,2026-05-28,2357,華碩,1000.0,0.0
00981A,2026-05-28,3661,世芯-KY,1000.0,0.0
00981A,2026-05-28,1815,富喬,107000.0,0.0
00981A,2026-05-28,2439,美律,18000.0,0.0
00981A,2026-05-28,2317,鴻海,1000.0,0.0
00981A,2026-05-28,5347,世界,1000.0,0.0
00981A,2026-05-28,2481,強茂,5000.0,0.0
00981A,2026-05-29,2330,台積電,11960000.0,9.85
00981A,2026-05-29,2383,台光電,4723000.0,8.45
00981A,2026-05-29,2454,聯發科,4263000.0,6.42
00981A,2026-05-29,2308,台達電,6572000.0,5.62
00981A,2026-05-29,2345,智邦,6231000.0,5.29
00981A,2026-05-29,3017,奇鋐,5191000.0,4.84
00981A,2026-05-29,2327,國巨*,18313000.0,4.72
00981A,2026-05-29,6669,緯穎,2437000.0,4.64
00981A,2026-05-29,3037,欣興,12466000.0,4.6
00981A,2026-05-29,6223,旺矽,2169000.0,4.52
00981A,2026-05-29,3711,日月光投控,17948000.0,3.83
00981A,2026-05-29,2303,聯電,71190000.0,3.6
00981A,2026-05-29,2368,金像電,7769000.0,3.59
00981A,2026-05-29,3665,貿聯-KY,4703848.0,3.43
00981A,2026-05-29,8046,南電,10828000.0,3.21
00981A,2026-05-29,3653,健策,2267000.0,2.81
00981A,2026-05-29,5274,信驊,422000.0,2.8
00981A,2026-05-29,6274,台燿,4400000.0,2.6
00981A,2026-05-29,6515,穎崴,442000.0,1.34
00981A,2026-05-29,6805,富世達,1761000.0,1.19
00981A,2026-05-29,8210,勤誠,2167000.0,1.03
00981A,2026-05-29,6510,精測,930000.0,1.02
00981A,2026-05-29,3533,嘉澤,852000.0,0.79
00981A,2026-05-29,2317,鴻海,7307000.0,0.74
00981A,2026-05-29,2404,漢唐,1715000.0,0.69
00981A,2026-05-29,2449,京元電子,5208000.0,0.6
00981A,2026-05-29,3264,欣銓,6217000.0,0.53
00981A,2026-05-29,6187,萬潤,1334000.0,0.52
00981A,2026-05-29,6147,頎邦,4631000.0,0.49
00981A,2026-05-29,4966,譜瑞-KY,1642000.0,0.48
00981A,2026-05-29,5439,高技,3528000.0,0.47
00981A,2026-05-29,8150,南茂,11635000.0,0.46
00981A,2026-05-29,8358,金居,1980000.0,0.42
00981A,2026-05-29,3008,大立光,329000.0,0.4
00981A,2026-05-29,8996,高力,1034000.0,0.39
00981A,2026-05-29,2382,廣達,2491000.0,0.3
00981A,2026-05-29,6278,台表科,3734000.0,0.29
00981A,2026-05-29,1590,亞德客-KY,530000.0,0.26
00981A,2026-05-29,3443,創意,96000.0,0.16
00981A,2026-05-29,6191,精成科,3988000.0,0.14
00981A,2026-05-29,3376,新日興,1741000.0,0.12
00981A,2026-05-29,6271,同欣電,686000.0,0.06
00981A,2026-05-29,2002,中鋼,5163000.0,0.03
00981A,2026-05-29,2313,華通,329000.0,0.03
00981A,2026-05-29,1319,東陽,511000.0,0.02
00981A,2026-05-29,2357,華碩,1000.0,0.0
00981A,2026-05-29,3661,世芯-KY,1000.0,0.0
00981A,2026-05-29,1815,富喬,107000.0,0.0
00981A,2026-05-29,2439,美律,18000.0,0.0
00981A,2026-05-29,5347,世界,1000.0,0.0
00981A,2026-05-29,2481,強茂,5000.0,0.0
00981A,2026-06-01,2330,台積電,11960000.0,9.71
00981A,2026-06-01,2383,台光電,4486000.0,7.84
00981A,2026-06-01,2454,聯發科,4263000.0,6.7
00981A,2026-06-01,2308,台達電,6572000.0,5.48
00981A,2026-06-01,2345,智邦,6231000.0,5.39
00981A,2026-06-01,3017,奇鋐,5191000.0,4.99
00981A,2026-06-01,2327,國巨*,18313000.0,4.99
00981A,2026-06-01,6669,緯穎,2437000.0,4.63
00981A,2026-06-01,3037,欣興,12466000.0,4.51
00981A,2026-06-01,6223,旺矽,2169000.0,4.25
00981A,2026-06-01,3711,日月光投控,17948000.0,3.72
00981A,2026-06-01,2303,聯電,71690000.0,3.61
00981A,2026-06-01,2368,金像電,7769000.0,3.55
00981A,2026-06-01,3665,貿聯-KY,4703848.0,3.44
00981A,2026-06-01,8046,南電,10828000.0,3.38
00981A,2026-06-01,3653,健策,2267000.0,3.0
00981A,2026-06-01,5274,信驊,422000.0,2.69
00981A,2026-06-01,6274,台燿,4400000.0,2.59
00981A,2026-06-01,6515,穎崴,442000.0,1.33
